Spiller-Id,Navn,All Clubs,Current Club,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
106795,Alena Labutova,Russland,Russland,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106820,Anna Petersen,Danmark,Danmark,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106968,Hege Kristin Saugen,Grong,Grong,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107054,Julie Grande Ødegårdstuen,Moss|Oppegård IL,Oppegård IL,0.0,140.0,210.0,188.0,308.0,300.0,230.0,0.0,94.0,274.0,120.0
107176,Anna-Karin Lingblom,Sverige,Sverige,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107299,Angelica  Brovold,Hammerfest,Hammerfest,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,16.0,16.0
107376,Felicia Wettainen,Sverige,Sverige,0.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107425,Astrid Rytter Madsen,Danmark,Danmark,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107459,Sara Andersen,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107587,Anastasia  Charissa,Asker,Asker,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107622,Margrethe Lindtner,Haugesund,Haugesund,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107634,Julie Kronen,Moss,Moss,0.0,10.0,6.0,66.0,110.0,22.0,0.0,0.0,0.0,0.0,0.0
107728,Charlotte Svennevig Thuv,Imås IL,Imås IL,0.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107793,Asvini Makesan,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107853,Ingri Karlsen,Hammerfest,Hammerfest,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107854,Lene Lura,Hammerfest,Hammerfest,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107884,Brith Furuhovde,Tromsø,Tromsø,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107918,Line Larsen,Nesna,Nesna,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108050,Karoline Hegseth Nordland,Orkanger,Orkanger,0.0,12.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108091,Anne Thygesen,Bergen,Bergen,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108151,Selie Galami,Bergen,Bergen,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108306,Ingrid Strømme,Haugesund,Haugesund,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108394,Alda Karen Jònsdòttir,Sandefjord,Sandefjord,0.0,148.0,369.0,169.0,372.0,176.0,55.0,0.0,223.0,89.0,180.0
108586,Gunn Anita Husby Hegseth,Orkanger,Orkanger,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
108591,Cheryl Yau,Djerv,Djerv,0.0,40.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108593,Raisa Tsynkalovskaya,Sædalen,Sædalen,0.0,11.0,42.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108598,Zoe Fredriksen,Hadsel,Hadsel,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108602,Tonje Eie Anda,Stavanger,Stavanger,0.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108603,Julie Vierdal Stensland,Stavanger,Stavanger,0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108604,Eline Furubotn Overå,Stavanger,Stavanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108605,Riththisha Elathurajan,Stavanger,Stavanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108606,Cecilie Sørøy Hanssen,Herøy,Herøy,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108638,Marion Sicard,Ullevål,Ullevål,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108641,Liza Vasilieva,Kirkenes,Kirkenes,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108664,Louisa Piepenbreier,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108669,Paula Szalai,Vestre Aker,Vestre Aker,0.0,76.0,0.0,126.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
108682,Elisa Jenssen,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108688,Pimwipa Sroysuwan,Grimstad,Grimstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108697,Sofie Backström,Sverige,Sverige,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108698,Olga Johansen,Tromsø,Tromsø,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108714,Amrita Dubey,Stavanger,Stavanger,0.0,3.0,1.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
108716,Johanna Gundersen,Stavanger,Stavanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108717,Eva Geiling,NTNUI,NTNUI,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108778,Sigrid Beate Jakobsen,Herøy,Herøy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108787,Eline Malde,NTNUI,NTNUI,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108822,Kashmira Joglekar,Asker|Haugerud,Haugerud,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
108833,Eline Lindøe Nitter,Rubbestadneset,Rubbestadneset,0.0,40.0,30.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
108834,Anna Chikowska,Stavanger,Stavanger,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108835,Mariell Strømø,Karmøy,Karmøy,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108836,Kirsten Smith,Stavanger,Stavanger,0.0,48.0,28.0,40.0,56.0,42.0,8.0,0.0,2.0,0.0,0.0
108838,Renate Visnes,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108840,Christina Opheim,Bærum,Bærum,0.0,7.0,20.0,21.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0
108875,Majken Wærdahl,Trondheim,Trondheim,0.0,4.0,14.0,20.0,47.0,78.0,40.0,0.0,10.0,0.0,0.0
108986,Siv Solum Buvik,Gullvikmoen,Gullvikmoen,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
109008,Emma Lindberg,Sverige,Sverige,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
109062,Solveig Ulvestad,Norborg,Norborg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109091,Ragne Schøyen,Stavanger,Stavanger,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109097,Sigrid Våbenø Berg,Klæbu,Klæbu,0.0,1.0,0.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
109100,Ingrid Stai,Klæbu,Klæbu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109117,Hanna Ovidth,Stjørdal-blink Badminton,Stjørdal-blink Badminton,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109134,Aase Aurbakken Rusten,Rubbestadneset,Rubbestadneset,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109138,Vy Nha Pham,Djerv,Djerv,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109148,Stine Cathrin Karlsson,Trondheim,Trondheim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109152,Angelika Grande,Verdal,Verdal,0.0,2.0,2.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
109153,Lena Hermesdorf,BSI,BSI,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109159,Katrin Dätwyler,NTNUI,NTNUI,0.0,72.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109214,Amalie Berstad,Ålesund,Ålesund,0.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
109254,Lindsay Sellinger,Stavanger,Stavanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109261,Hanne Wågan Olsen,Nesna,Nesna,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109270,Elisabeth Dagsland,Askøy,Askøy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109274,Synnøve Hjortland Carlsen,Askøy,Askøy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109282,Kari Åker,Rissa,Rissa,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109309,Mariia Bereznikova,Russland,Russland,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109311,Alexandra Shuvalova,Russland,Russland,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100168,Kirsten Gulbrandsen,Vestre Aker,Vestre Aker,0.0,0.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
100170,Tone Gulbrandsen,Jarlsberg,Jarlsberg,0.0,0.0,66.0,74.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
100550,Minh Nhu Thai,Klemetsrud|Fredrikstad BK|OSI,OSI,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,60.0,79.0,14.0
100568,Tonje Andersen,Eidsvoll,Eidsvoll,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
100704,Maria Jakobsen,Herøy,Herøy,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100921,Synnøve Furholm,Ålesund,Ålesund,0.0,0.0,4.0,38.0,0.0,24.0,2.0,0.0,64.0,38.0,46.0
100943,Linn Aasland,Leksvik,Leksvik,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0
101005,Tina Austnes,Kolvereid,Kolvereid,0.0,0.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
101509,Hilde Vatterholm,Verdal,Verdal,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101611,Marit Isaksen,Herøy,Herøy,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
101881,Rikke Skjærvold,Sandnessjøen,Sandnessjøen,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102315,Berit Eide,Orkanger,Orkanger,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102541,Oda Lauten,NTNUI,NTNUI,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102775,Ernst Georg Olsen,Hammerfest,Hammerfest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102784,Irene Pryhn,Pillarguri,Pillarguri,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103289,Natalie K. Grefslie,Horten,Horten,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103355,Mari Lindsetmo,Grong,Grong,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
103494,Rikke Østhassel,Kristiansand,Kristiansand,0.0,0.0,112.0,160.0,106.0,48.0,0.0,0.0,0.0,0.0,28.0
103520,Thea Tønnesen,Kristiansand,Kristiansand,0.0,0.0,138.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103712,Sophie Bergland,Bygdø,Bygdø,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103720,Emily Linn Wallace,Karmøy,Karmøy,0.0,0.0,4.0,14.0,11.0,36.0,0.0,0.0,13.0,0.0,0.0
103828,Hilde Parnemann,Slagen,Slagen,0.0,0.0,32.0,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0
104278,Live Hov Grønbech,Frogner,Frogner,0.0,0.0,4.0,38.0,104.0,84.0,368.0,229.0,297.0,124.0,0.0
104436,Emma Søvik,NTNUI|Norborg,NTNUI,0.0,0.0,12.0,43.0,68.0,6.0,0.0,0.0,108.0,102.0,34.0
104485,Marie Langeland,Stord,Stord,0.0,0.0,24.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104491,Johanne Johnsen,Berlevåg,Berlevåg,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104494,Trine Andreassen,Berlevåg,Berlevåg,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105367,Thelma Lovise Flaat-Gåsbakk,Grong,Grong,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105408,Julie Marie Andersen Abusdal,Kristiansand,Kristiansand,0.0,0.0,8.0,142.0,98.0,230.0,232.0,96.0,638.0,24.0,152.0
105436,Moana Vadseth Furholm,Ålesund|NTNUI,NTNUI,0.0,0.0,24.0,55.0,20.0,4.0,0.0,0.0,38.0,40.0,12.0
105606,Ingrid Gåsbakk,Grong|Kristiansand,Grong,0.0,0.0,28.0,92.0,88.0,142.0,40.0,0.0,108.0,28.0,0.0
105826,Aimee Hong,Haugerud,Haugerud,0.0,0.0,110.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105908,Johanne Kristine F. Gunnarshaug,Karmøy,Karmøy,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106128,Karina Elisabeth Andreassen,Kirkenes,Kirkenes,0.0,0.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
106221,Marte Stokkaune,Rissa,Rissa,0.0,0.0,10.0,18.0,92.0,98.0,100.0,8.0,125.0,58.0,24.0
106312,Annagha Mital,NTNUI,NTNUI,0.0,0.0,42.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106447,Tuva Bjørbekk,NTNUI|Norborg,NTNUI,0.0,0.0,98.0,46.0,32.0,0.0,0.0,0.0,0.0,40.0,58.0
106466,Therese Nguyen,Haugerud,Haugerud,0.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106579,Malen Hammer,Tana,Tana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106674,Aleksandra Khrenova,Russland,Russland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106794,Arina Koraeva,Russland,Russland,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
106840,Øygunn Varpe,Norborg,Norborg,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106964,Ingrid Småvollan,Grong,Grong,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107059,Rikke-Yang Han Ying Østvig,Hammerfest,Hammerfest,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107130,Marie  Mørk,Kristiansand,Kristiansand,0.0,0.0,24.0,176.0,112.0,460.0,417.0,156.0,1357.0,1048.0,244.0
107220,Celine Lilleng,Tana,Tana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107429,Henriette  Ellingsen,Tromsø,Tromsø,0.0,0.0,1.0,3.0,20.0,136.0,40.0,0.0,58.0,4.0,0.0
107637,Malin Kolstrøm,Grong,Grong,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107718,Anastasiia Alekseeva,Russland,Russland,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107753,Helene Winger,Orkanger,Orkanger,0.0,0.0,4.0,55.0,82.0,32.0,13.0,0.0,3.0,0.0,0.0
107885,Eva Forsaa Åbotsvik,Tromsø,Tromsø,0.0,0.0,6.0,3.0,23.0,38.0,0.0,0.0,42.0,0.0,22.0
107915,Ina Finanger Skog,Nesna,Nesna,0.0,0.0,11.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
108103,Trude Tveit,Askøy,Askøy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108109,Christina  Andreassen,Askøy,Askøy,0.0,0.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
108135,Hanna Charlotte Wiik,Kirkenes,Kirkenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108230,Ingrid Sofie Langsjøvold,Hamar,Hamar,0.0,0.0,6.0,6.0,6.0,2.0,38.0,0.0,9.0,0.0,0.0
108278,Tha Thluai Hnem Nawl,Nesna,Nesna,0.0,0.0,9.0,9.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0
108613,Evelina Chernykh,Russland,Russland,0.0,0.0,4.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0
108636,Hege Elisabeth Bakke,Rissa,Rissa,0.0,0.0,4.0,0.0,0.0,18.0,13.0,0.0,27.0,14.0,21.0
108744,Rebekka Finanger Skog,Nesna,Nesna,0.0,0.0,18.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
108757,Anna Chernykh,Russland,Russland,0.0,0.0,1.0,2.0,3.0,7.0,4.0,0.0,1.0,0.0,0.0
108839,Elzbieta Maliszewska,Vestre Aker,Vestre Aker,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108968,Naida Murtazalieva,Bygdø,Bygdø,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108988,Tale Hunnestad,Gullvikmoen,Gullvikmoen,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109108,Eva Dobreva,Stavanger|Stord,Stavanger,0.0,0.0,18.0,28.0,14.0,72.0,76.0,0.0,25.0,0.0,12.0
109168,Deepika Mital,Bærum,Bærum,0.0,0.0,70.0,10.0,0.0,24.0,8.0,0.0,19.0,27.0,20.0
109247,Therese Kristoffersen,Askøy,Askøy,0.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
109368,Thea Vatne,Imås IL,Imås IL,0.0,0.0,33.0,28.0,48.0,73.0,0.0,0.0,0.0,0.0,4.0
109369,Helene Hjerde Rødssæteren,Imås IL,Imås IL,0.0,0.0,13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109370,Hedda Langmark Thomsen,Imås IL,Imås IL,0.0,0.0,7.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109371,Norun R. Fosså,Imås IL,Imås IL,0.0,0.0,50.0,60.0,24.0,28.0,42.0,0.0,52.0,28.0,52.0
109392,Lena Grande,Verdal,Verdal,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109393,Marine Collignon,Ullevål,Ullevål,0.0,0.0,45.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109394,Sara Bellesen,Sola,Sola,0.0,0.0,2.0,49.0,78.0,58.0,25.0,0.0,17.0,42.0,40.0
109395,Aude Dufrene,Bærum,Bærum,0.0,0.0,73.0,40.0,72.0,64.0,36.0,0.0,8.0,39.0,0.0
109398,Violetta Roskova,Kirkenes,Kirkenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109407,Sovi Kjølstad,Drammen,Drammen,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109410,Chunlan Zhon,Frogner,Frogner,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109436,Cecilie Sørensen,BSI,BSI,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109441,Josefine Holm,NTNUI,NTNUI,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109469,Elena Bogdanova,Russland,Russland,0.0,0.0,1.0,3.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0
109496,Julia Schmidtke,Hadsel,Hadsel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109547,Hanne Margrethe Sørensen,Eidsvoll,Eidsvoll,0.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
109599,Monica Kvernøy,Rubbestadneset,Rubbestadneset,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109646,Beate Røsholm,Nesodden,Nesodden,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109652,Tina Sjursen,Karmøy,Karmøy,0.0,0.0,8.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
109699,Clémentine Le Moal,Flatås|Djerv,Flatås,0.0,0.0,50.0,38.0,32.0,50.0,70.0,0.0,17.0,21.0,42.0
109721,Clémentine Le Moal,Frankrike,Frankrike,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109750,Marita Nornes,Karmøy,Karmøy,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109768,Anita Aasebø,Austevoll,Austevoll,0.0,0.0,96.0,62.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
109769,Johanne Salthella,Sotra|Austevoll,Sotra,0.0,0.0,39.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
109783,Hilde Lehtinen,Karmøy,Karmøy,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109787,Maiken Kjellesvik Skjørholm,Karmøy,Karmøy,0.0,0.0,4.0,0.0,23.0,16.0,16.0,0.0,48.0,0.0,0.0
109854,Caroline Durif,Austevoll,Austevoll,0.0,0.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109855,Anna Wingqvist,Ullevål,Ullevål,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109882,Tina Ellingsen,Rubbestadneset,Rubbestadneset,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109883,Johanne Mæland,Rubbestadneset,Rubbestadneset,0.0,0.0,10.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
109894,Vivi Doung,Askøy,Askøy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109961,Sada Muhamad,Pillarguri,Pillarguri,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109963,Medina Deko,Pillarguri,Pillarguri,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109964,Hanin Elahmad,Pillarguri,Pillarguri,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110001,Merethe Lunde,BSI,BSI,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110028,Marie Demoulin,Frankrike,Frankrike,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110067,Elena Nik Dubovenko,Russland,Russland,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110070,Irina Storozheva,Russland,Russland,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110089,Yohana Herrera Alonso,BSI,BSI,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110112,Merete Ruud Tuskin,Moss,Moss,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0
100813,Ingunn Østhassel,Kristiansand,Kristiansand,0.0,0.0,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
100864,Kjersti Rishovd,Asker,Asker,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101607,Sara Pettersen,Herøy,Herøy,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
101734,Julie E. Halvorsen,Klæbu,Klæbu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102319,Mona Øyen Bedsted,Orkanger,Orkanger,0.0,0.0,0.0,2.0,72.0,74.0,14.0,0.0,9.0,14.0,0.0
102380,Eirin Sponaas,Klæbu,Klæbu,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102419,Marte Melkevik,Karmøy,Karmøy,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102753,Pia Årsland,Stavanger,Stavanger,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103416,Frida Prestø,Herøy,Herøy,0.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0
104338,Emilia Petersen Norberg,Sandefjord,Sandefjord,0.0,0.0,0.0,250.0,269.0,424.0,320.0,152.0,264.0,9.0,27.0
104490,Dina Høl Bugge,Bergen,Bergen,0.0,0.0,0.0,50.0,70.0,78.0,18.0,0.0,67.0,32.0,0.0
104582,Anja Niemi,Tromsø,Tromsø,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104757,Sanne Miodini Johannessen,Djerv,Djerv,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104998,Ingrid Stene Olsen,Norborg,Norborg,0.0,0.0,0.0,18.0,56.0,33.0,18.0,0.0,63.0,76.0,8.0
105078,Louise Faarup Storvik,Bærum,Bærum,0.0,0.0,0.0,10.0,82.0,62.0,30.0,0.0,7.0,0.0,0.0
106006,Margrethe Schrøder-Nielsen,Sola,Sola,0.0,0.0,0.0,29.0,17.0,36.0,30.0,0.0,6.0,0.0,8.0
106215,Dobromila Franaszczuk,Djerv,Djerv,0.0,0.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
106225,Mia Cherry Walker,Karmøy,Karmøy,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
106451,Linnea Alvilde Espeseth,Ålesund|Norborg,Ålesund,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,18.0,18.0
